id,category,keywords,name,similar_games,involved_companies,platforms,release_dates,genres,themes
2700,0,"[50, 129, 137, 1166, 1293, 1333, 1459, 2141, 2152, 2362, 2543, 2913, 4161, 4178, 4210, 4215, 4227, 4242, 4245, 4272, 4287, 4338, 4345, 4359, 4501, 4552, 4557, 4823, 4890, 4910, 4920, 4944, 4958, 4989, 5143, 5159, 5287, 5354, 5420, 5436, 5634, 5909, 6187, 6363, 6406, 6487, 6578, 6890, 7041, 7123, 7283, 7284, 7288, 7369, 8258, 8887, 9222, 9799, 11247, 11538, 11602, 13083, 13534, 13565, 14718, 14719]",Tony Hawk's Proving Ground,"[913, 914, 915, 2585, 2587, 2698, 2699, 6204, 7219, 47325]","[6463, 6464, 6465, 6466]","[5, 8, 9, 12, 20]","[5708, 5709, 5710, 5711, 5712, 106498, 106499, 144450, 144451]",[14],[1]
91335,0,,Bob the Builder: Build City,,,[34],[233005],,
90363,0,,Saiyan Saga,,,,,,
29430,0,,Princess Kidnapper 2 - VR,"[26950, 37419, 78632, 87622, 96217, 103301, 103303, 105049, 106987, 111130]",,[6],[85037],"[14, 31]",[1]
104635,0,,Tow Truck,,,,,,
89626,0,,Shades!,,,,,,
55929,0,,Taern,,,,,,
91590,0,,Deliro,,,,,,
20929,0,,Muscle Run,,,,,,
92530,0,,Guerrilla Bob,,,,,,
85779,0,,Retron X,,,,,,
102563,0,,Stellar Age,,,,,,
112133,0,,Nick Football Champions,,,,,,
33555,0,"[166, 970]",Legacy of the Elder Star,"[13660, 17130, 25311, 28070, 34823, 37419, 55038, 105269, 111130, 113895]",,"[3, 6, 14]","[78147, 78148, 78149]",[32],"[1, 18]"
45280,0,"[960, 4134, 5328]",Spelunker Collection,"[17130, 19376, 26870, 36198, 55190, 75240, 75242, 76110, 80400]",,[9],"[99850, 227257]",,
165618,0,,Animal Puzzle: Preschool Learning Game for Kids and Toddlers,"[89132, 95776, 150261, 153555, 153556, 154590, 154911, 158787, 165293, 169545]",[147421],[130],[308637],"[9, 35]","[34, 35]"
130586,0,,Biblinthus,,,,,,
115091,0,,Capture the planet: Cute War,"[65827, 75948, 94741, 106992, 111043, 113895, 115850, 119788, 120028, 121309]",,,,[32],
52457,0,,Birds on a Wire,,,,,,
112132,0,,Mr Bean - Risky Ropes,,,,,,
149071,1,[3114],Talisman: Digital Edition - Satyr,"[13196, 19404, 93694, 96217, 102420, 106987, 109339, 111253, 113402, 116992]",,,,"[12, 15, 32, 35]",[17]
109872,0,,2nd Circle: Powerful Places,"[25311, 37419, 78632, 80916, 81680, 96217, 105049, 105269, 106987, 111130]",,,,"[12, 31, 32]",[1]
81119,0,[4439],Icarus Six Sixty Six,"[32194, 33075, 34015, 57873, 81065, 81708, 81897, 83158, 83172, 83356]",[68154],,,,
102681,0,,BlockArt 2p,,,,,,
77241,0,[934],Outer Space,"[13200, 17130, 25311, 28277, 34823, 37419, 51577, 65827, 105011]",,,,"[10, 13, 30, 32]",[18]
123517,0,,Cheer and Track,"[65827, 75948, 94741, 106992, 111043, 113895, 115850, 119788, 120028, 121309]",,,,[32],
57968,0,,Royal Detective: Lord of Statues,,,,,,
57962,0,,Lost in the City,,,,,,
23092,0,"[301, 970, 1025, 4698, 7600, 13083, 17215, 18567, 19530, 22597, 22598]",Nucleus,"[17130, 26227, 55038, 57187, 68286, 68287, 78770, 105269, 113114]",,[9],"[108458, 108459, 108460]",[5],[18]
110466,0,,Attack Of Mutants,"[29783, 37419, 81275, 96217, 105447, 111130, 113360, 113895, 115785]",,,,"[31, 32]",[1]
147822,0,,Pick me up! Rescue Rangers,"[25646, 27266, 28070, 37419, 96217, 105233, 106987, 106992, 111130, 113895]",,"[6, 130]","[247396, 247397, 250712]","[9, 32]",[1]
39390,0,,Roc'n Rope,,,,,,
109608,0,,Useless Box,"[28277, 33603, 37419, 44087, 51577, 55888, 65827, 76263, 87975, 116582]",,,,"[13, 32]",
57827,0,"[2601, 4139, 4239, 4559]",The GoMoku Narabe,"[13722, 28472, 50741, 68045, 68397, 77768, 79428, 83454, 83472]",,,,[26],
19495,0,,Nusrat,,[36026],[39],[51658],,
112135,0,,Toon Cup 2018 - Football Game,,,,,,
108576,0,,BoxTuber,,,,,,
67414,0,[30],3-D Golf Simulation: Super Version,"[14733, 109606, 114286, 116349, 116350, 116351, 116352, 116353, 120795]",,,,[14],
91581,0,,Buhumi II,,,,,,
69976,0,"[1025, 1059, 4525]",Raw Recruit,"[38030, 68287, 102868, 103301, 105049, 106805, 118218, 119177, 120268]","[55218, 55219]","[15, 26]","[115372, 115373]","[5, 33]","[1, 39]"
43290,0,"[274, 843]",Super Farm,"[37419, 81275, 105049, 106987, 106992, 108778, 111130, 112416, 115653]","[86622, 86623]",[8],[178886],[31],[40]
16836,0,,Pixel Boy and the Ever Expanding Dungeon,"[68582, 80916, 81680, 94772, 96217, 103303, 105269, 111130, 113895]",[31312],"[3, 6, 14]","[45113, 45114, 45115]","[12, 32]",[1]
80606,0,"[1030, 1148, 1158, 4134]",No Limits 2,"[17111, 17130, 18623, 31515, 32457, 33153, 36346, 44242, 55590]",,,,[13],
37719,0,"[166, 970]",Burning Angels,"[10209, 10212, 10213, 55038, 68286, 68287, 103281, 105269, 113114]",,[86],"[86290, 116200]",[5],[18]
91232,0,,Build and Play,,,,,,
149051,1,[3114],Talisman: Digital Edition - Goblin Shaman,"[13196, 19404, 93694, 96217, 102420, 106987, 109339, 111253, 113402, 116992]",,,,"[12, 15, 32, 35]",[17]
29372,0,,Avalon Legends Solitaire,"[33603, 51577, 55888, 65827, 79134, 111043, 113837, 115539, 116674, 116992]",,"[6, 14]","[84974, 84975]","[15, 32]",
102033,0,,The Empty Kingdom,,,,,,
163911,0,,Everglory,"[11362, 17613, 17886, 55888, 65827, 76340, 77038, 111043, 112754, 119156]",,,,[15],
66133,0,"[166, 970, 4759, 5360, 11168]",Solar Minotaur Rescue Frenzy,"[10212, 13200, 13660, 17130, 24620, 34823, 55038, 68286, 111187]",,,,,[18]
83133,0,"[847, 1026]","Dragon Maid's Erotic Notepad ""I do NOT accept any H requests!""","[22426, 22477, 22483, 74368, 77745, 77884, 82750, 82761, 82857]",,,,,[42]
29490,0,,Cosmic Awakening VR,"[28277, 37419, 55282, 75240, 75948, 87514, 87975, 96217, 106992, 111130]",,[6],[132210],"[31, 32]",
111272,0,,RIFF VR for Arcades,"[25311, 49414, 51213, 56036, 81680, 87485, 99118, 101573, 103232, 109339]",,,,"[12, 13]",
78517,0,"[3782, 4157]",GoSub,"[17613, 27378, 32510, 36346, 36553, 44178, 55036, 77597, 80382]",,,,"[10, 15]",
33372,0,,Mr. Nibbles Forever,"[25636, 35995, 100800, 103301, 103302, 107155, 112589, 113895, 115276, 120268]",,"[3, 6, 14]","[77938, 77939, 77940]",,[1]
68170,0,,Spire of Sorcery,"[25311, 26145, 79134, 96217, 102420, 106987, 109339, 111253, 113402, 116992]","[66939, 66940, 66941, 66942]",[6],[178246],"[12, 15, 31, 32]",
112780,0,,Brainmelter Deluxe,"[32902, 37419, 40524, 76263, 96217, 105233, 111130, 113895, 119121, 119493]",[72918],[6],[183093],[32],[1]
106770,0,,Dotcraft.,,,,,,
66886,0,"[61, 10570]",Legend of K-1 Grand Prix '96,"[5867, 66875, 66876, 66878, 66879, 66880, 66881, 66883, 106983]",,,,,
103914,0,,Corona Cannon,,,,,,
69481,0,"[58, 117, 4134, 4154, 4253, 6852]",Dunk Lords,"[20329, 22387, 23733, 27419, 36198, 55173, 55190, 56033, 120268, 121036]",[86777],"[6, 49, 130]","[204778, 205726, 291166]","[4, 14, 32, 33]",[1]
128567,0,,Singularity - Modern Lights Out,,,[39],[185883],,
120760,0,,Alien Kingdom,"[25311, 26145, 26574, 35994, 37419, 79134, 81680, 96217, 106987, 109339]",,,,"[12, 13, 15, 31, 32]",[1]
143426,0,,WarPlan Pacific,,,,,,
91820,0,,Color Bar Generator,,[77559],[59],[168182],,
113284,0,,PsyShift,,,[6],[284758],,
55804,0,"[2219, 4146, 7152, 17747, 17748, 17749]",Manifest 99,"[28277, 37419, 55282, 79134, 80916, 96217, 106987, 106992, 111130, 113360]",,[6],[111818],"[31, 32]",
106204,0,,Hangman,"[112889, 135126, 140547, 144474, 145827, 146785, 153018, 153511, 153612, 159244]",[82983],[52],[174268],[26],
56376,0,,kugeln.io,,,,,,
97645,0,,Heiwa Parlor! Pro: Tsunatori Monogatari Special,,,,,,
72795,0,,Just Me and My Grandpa,,,,,,
42482,0,[58],NBA Give 'n Go,"[14733, 103218, 103275, 109606, 114285, 116349, 116350, 116352, 116353]",[94377],"[19, 58]","[164314, 164315, 164316]",[14],
143425,0,,Gary Grigsby's War in the East 2,,[118973],[6],[228254],,
113899,0,,RHYUP,"[65827, 75948, 94741, 106992, 111043, 113895, 115850, 119788, 120028, 121309]",,,,[32],
119023,0,,Ivanoile ~ Christalixeur Corruption,"[8367, 74127, 81275, 102420, 108778, 111130, 113895, 120028, 121309]",,,,[32],
17045,0,,My Riding Stables,"[101573, 103218, 107196, 109606, 114285, 116352, 116353, 118871, 120126, 121435]","[31630, 76029]",[6],[45503],"[13, 14]",
81387,0,,Revolution,"[23195, 27786, 68458, 87150, 87170, 87728, 90788, 90965, 120268]",,"[34, 39]","[185791, 185792]",[33],
117614,0,,PARTY BINGO,,,[6],[283416],,
112143,0,[17312],Quiz Magic Academy,"[43367, 87150, 87514, 87728, 90788, 90965, 103018, 105196, 112889, 120268]",[139947],[52],[293415],"[26, 33]",[31]
8558,0,"[271, 401, 1148, 1293, 1333, 1678, 1783, 2071, 2438, 3224, 3425, 4134, 4149, 4157, 4178, 4180, 4205, 4239, 4282, 4473, 4578, 4647, 4869, 4871, 5318, 5343, 5379, 5553, 5572, 5786, 5789, 5875, 5879, 5909, 6036, 6137, 6197, 6200, 6232, 6311, 6764, 6832, 9112, 9297, 9359, 10436, 10437, 10438]",Forza Motorsport 6,"[97, 98, 100, 101, 524, 3047, 3068, 3772, 10965, 26948]","[21167, 52139]",[49],"[93355, 93356, 93357, 93358]","[10, 13, 14]",[1]
16868,0,"[117, 1158, 1494, 1881, 2049, 4004, 4134, 4150, 4261, 4497, 5327, 9180]",Imagine Me,"[9278, 18182, 19150, 26226, 32969, 33153, 36198, 55173, 55190, 56033]",[31353],"[3, 6, 14, 41]","[45166, 45167, 45168, 119334, 140253, 140254]","[8, 31, 32]",
115267,0,,Death Cave,"[25636, 35995, 100800, 103301, 103302, 107155, 112589, 113895, 115276, 120268]",,,,,[1]
92060,0,,Gravitron360,,,,,,
91578,0,,iMobsters,,,,,,
77121,0,"[3425, 4140, 4157, 4205, 6918]",Jet X2O,"[27378, 42508, 44178, 69092, 71804, 72624, 73154, 80382, 80441, 120268]",[142029],[8],[298865],[10],
100808,0,,Truck Simulator 2018 : Europe,"[36258, 79134, 87485, 101573, 105264, 106008, 112754, 114766, 115392]",,,,[13],
94018,0,,Elektra,,,,,,
100101,0,,SVOBODA,"[29783, 37419, 81275, 96217, 105447, 111130, 113360, 113895, 115785]",,,,"[31, 32]",[1]
41197,0,,Devil Assault,"[27270, 38030, 43367, 103281, 103292, 103298, 103301, 105049, 106805]",,,,[5],[1]
68468,0,[2875],Campfire Cooking,"[10603, 18011, 25222, 26223, 27266, 55190, 60044, 77529, 106992, 109129]",,[6],[114434],"[9, 32]",
114642,0,,Friendbase,,[73737],,,,
94953,0,,Jigsaw Puzzle,,,,,,
102241,0,,Toy soldier: Bastion,,,,,,
103214,0,,oOo: Ascension,"[20342, 25646, 28070, 43367, 55190, 56033, 89597, 110503, 113895, 120268]","[140105, 140106]","[6, 48, 49, 130]","[293570, 293571, 293572, 293573, 293574, 293575]","[8, 9, 10, 32, 33]",[1]
112145,0,,Catch Driver,,,,,,
131697,0,,Tales in the TAXI,"[27266, 28277, 37419, 55282, 75948, 87514, 87975, 96217, 106992, 111130]",,[6],[202573],"[31, 32]",
89587,0,,Hot Mars 69,"[29783, 37419, 68271, 80916, 96217, 103295, 106987, 111130, 113360, 113895]","[67742, 67743]",,,"[31, 32]",[1]
98132,0,,No! body knows: Sono Karada ga Shitteiru,,,,,,
105873,0,,The Hobbit : Gold Miner,,,,,,
57655,0,,NetWits,,,,,,
94886,0,,Jigsaw Boom 2,,,,,,
70975,0,"[970, 1148, 3782, 9382]",Universal Combat,"[13200, 16806, 17130, 24620, 29173, 34823, 36269, 36346, 55590]",,,,"[13, 15]",[18]
97877,0,,Pro Mahjong Kiwame Plus II,,,,,,
106091,0,,天外魔境ＺＩＲＩＡ,,,,,,
92134,0,,Carmine,,,,,,
66959,0,[379],Chemist Tycoon,"[35463, 65880, 68785, 71827, 72256, 72738, 73145, 78747, 101538]",,,,,
97677,0,,Quiz Econosaurus,,,,,,
20112,0,"[296, 453, 524, 1158, 1299, 1387, 1986, 2071, 2109, 2154, 2225, 3794, 3831, 3961, 4004, 4134, 4138, 4163, 4177, 4218, 4296, 4330, 4359, 4393, 4446, 4450, 4544, 4552, 4582, 4598, 4624, 4738, 4779, 4910, 4989, 4990, 4991, 4992, 4993, 4994, 4995, 4996, 4997, 4998, 4999, 5000, 5001, 5002, 5003, 5004, 5005, 5006, 5007, 5008]",Lovely Planet Arcade,"[1886, 3225, 7350, 10388, 11646, 22387, 23733, 26855, 36198, 56033]","[96721, 96722]","[3, 6, 14]","[53685, 53686, 53687, 116247, 253997, 253998]","[5, 31, 32]",[1]
76337,0,,Eggo,"[28277, 37419, 55282, 75948, 81275, 106992, 108778, 109129, 111130]",,[6],[129737],"[31, 32]",
96352,0,,Monster Puzzle Games: Toddler Kids Learning Apps,,,,,,
114798,0,"[30, 994]",RESORT BOSS: GOLF,"[14733, 109606, 114286, 116349, 116350, 116351, 116352, 116353, 120795]","[74499, 74500]",[6],[164599],[14],
121641,0,,World of Tanks: Independence,,,,,,
91511,0,,Bomb Wuzel 2,,,,,,
133898,0,,SLAYTHECUBE Remake,"[33603, 51577, 55888, 65827, 102420, 110011, 111043, 115539, 116674]",[98871],[82],[195674],"[15, 32]",
106096,0,"[50, 101]",Skater – Let's Skate,"[22690, 38967, 96476, 113175, 113895, 115539, 116353, 121036, 121542]",[67432],"[34, 39]","[156123, 156124]","[14, 32]",
96721,0,,Hidden Garden Word Pop,,,,,,
112147,0,,Off and Pacing,,,,,,
96717,0,,Hello Brain,,,,,,
116897,0,,Black Box Chess,"[10603, 19222, 41349, 86974, 87507, 88511, 89132, 90788, 95776]",[76730],[6],[167395],[9],
61806,0,"[970, 2049]",Space Trap,"[13660, 17130, 24620, 55038, 57187, 58114, 63138, 89597, 111187]",,,,[8],[18]
65597,0,,Russian Dancing Men,,,,,,
93963,0,,Puppies 3D,,,,,,
124978,0,,Tyranny: Deluxe Edition,,,,,,
1257,0,"[350, 453, 558, 1539, 1710, 1714, 1754, 2962, 4210, 4286, 4290, 4330, 4340, 4379, 4380, 4403, 4481, 4531, 4615, 4678, 4916, 4919, 4992, 5029, 5177, 5717, 5730, 5782, 5801, 5943, 6248, 6368, 6385, 6619, 7016, 7415, 7451, 9401, 9444, 9736, 9761, 10135, 10756, 12077, 13120, 26906, 28705]",South Park,"[564, 1006, 1258, 2846, 7350, 7843, 15536, 19164, 28751, 105049]","[2814, 2815, 2816, 2817]","[4, 6, 7]","[155657, 155658, 155659, 155660, 155661]",[5],"[1, 27]"
116918,0,,Miner Lou,"[19404, 25311, 51577, 65827, 75813, 102420, 109339, 111253, 113402, 116992]",,[6],[256073],"[12, 15, 32]",
75901,0,,Amazeing Lemons,"[25311, 28277, 37419, 65827, 75948, 79134, 81680, 87975, 106992, 109339]",,[6],[128863],"[13, 31, 32]",
28588,0,,Human Extinction Simulator,"[18623, 31515, 33603, 36962, 51577, 55888, 65827, 79134, 102163, 107992]",[47464],[6],[71216],"[13, 15, 32]",
79348,0,,Yarudora Series Vol. 4: Yukiwari no Hana,,,,,,
123760,0,,Battle Siege Royale,"[25311, 28277, 35994, 37419, 51577, 65827, 79134, 81680, 109339, 111130]",,,,"[13, 15, 31, 32]",[1]
124977,3,,Divinity: Original Sin 2 - Eternal Edition,"[13196, 22790, 54775, 69007, 99118, 112191, 113636, 113910, 115653, 119171]",,,,"[12, 16]",[17]
116738,0,,UNI TURRET,"[32902, 43367, 76263, 102868, 105269, 106992, 113895, 113977, 151654, 151730]",[82844],[6],[174040],"[5, 32]",
66829,0,"[296, 982, 4142, 4227, 4465, 5287, 5656]",Linkin Park 8-Bit Rebellion,"[14704, 54775, 55199, 68855, 76253, 80916, 103168, 113109, 115283]",,,,[25],[1]
79168,0,"[26552, 27094]",Parfait: Chocolat Second Brew,"[111649, 143444, 145083, 145084, 145088, 145100, 147446, 163233, 166450, 172713]",,"[6, 48]","[301526, 301527]",,
103459,0,,Zeon 25,"[29783, 37419, 68271, 80916, 96217, 103295, 106987, 111130, 113360, 113895]","[118758, 118759]",[6],[194794],"[31, 32]",[1]
30459,0,,Atom Fishing II,"[28277, 33603, 37419, 44087, 51577, 55888, 65827, 76263, 87975, 116582]",,[6],[73355],"[13, 32]",
135422,0,[168],Lo-Fi Room,"[60363, 80103, 81478, 83509, 86847, 92347, 118456, 127514, 132016, 149988]",[102891],"[3, 6, 14, 34, 39]","[201698, 201699, 201700, 201701, 201702]","[2, 7]",
119589,0,"[1961, 3586]",Love in the Limelight,"[22426, 27301, 28465, 36815, 41895, 43097, 43130, 51991, 75797, 75900]",[81667],"[3, 6, 14]","[184531, 184532, 184533]","[31, 32, 34]",[42]
75209,0,,Lionheart: Dark Moon,,,,,,
97771,0,,Cosplay Chu,,,,,,
79226,0,,Tsuppari Oozumou,,,[99],[206231],,
96532,0,,Tristan Pinball,,,[13],[241731],,
97747,0,,Ingoku no reihi,,,,,,
74077,0,[3782],Beyond the Law: The Third Wave,"[17613, 27092, 34024, 36346, 55036, 56967, 77597, 95340, 113201]",,,,[15],[1]
56931,0,"[939, 1166, 4134, 4650]",Daley Thompson's Decathlon 2012,"[15851, 30830, 55092, 109606, 114286, 116349, 116350, 116352, 116353]",,,,[14],
72766,0,[1624],Halo: Recruit,"[10212, 78770, 103281, 103329, 105269, 111187, 113114, 113362, 117197]",[55327],[6],[115628],[5],[18]
70956,0,"[1026, 3782]",Magic & Mayhem: The Art of Magic,"[7615, 17613, 19404, 26574, 27092, 32510, 36346, 55036, 77597]",,,,[15],
87219,0,,Trivia Replacement Questions,,,,,,
984,0,"[1, 21, 25, 36, 56, 65, 304, 992, 1158, 1186, 1217, 1293, 1299, 1581, 1678, 1739, 1773, 1821, 2841, 2898, 3228, 3627, 4155, 4245, 4246, 4259, 4345, 4350, 4541, 4661, 4783, 4795, 4907, 5282, 5384, 5528, 5657, 5783, 5814, 5826, 5829, 5830, 5831, 5832, 5833, 5914, 5996, 6052, 6078, 6252, 6373, 6582, 6730, 6767, 6863, 6908, 6922, 7036, 8928, 9301, 9382, 9422, 9569, 9805, 9927, 10390, 10492, 11039, 11122, 11177, 11382, 11423, 11437, 11439, 11467, 11469, 11474, 12462, 12721, 17215, 21258, 21259]",Tom Clancy's H.A.W.X 2,"[276, 587, 649, 662, 848, 2150, 5476, 9763, 14753, 14754]","[2370, 2726]","[5, 6, 9, 12]","[2399, 2400, 3109, 3110, 106460, 106461, 106462]","[13, 31]","[1, 17, 22]"
123202,0,,Velumortis,,,,,,
72075,0,"[534, 4142, 4725]",Spy Kids Learning Adventures: Mission: The Underground Affair,"[34218, 41433, 61483, 68925, 69993, 73002, 73833, 76602, 79896]",,,,,[34]
120436,0,"[78, 3126]",One Piece: Pirate Warriors 4,"[4052, 28010, 57372, 76253, 103168, 113109, 114009, 115283, 120268, 132972]","[81355, 88186, 130621]","[6, 48, 49, 130]","[186385, 186386, 186387, 186388, 194168]",[25],[1]
112152,0,,Germs.io,,,,,,
90460,0,,Cosmic Cavern 3671 宇宙最大の地底最大の作戦,"[25311, 25640, 36553, 37419, 51577, 55888, 65827, 111130, 113895, 118091]",[75089],[6],[284313],"[15, 32]",[1]
95242,0,,Dark Romance: Heart of the Beast - Collector's Edition,"[17414, 28277, 30871, 75240, 75948, 103301, 106992, 112416, 114145, 115374]",,,,[31],
112153,0,,Overlords of Oblivion,,,,,,
62051,0,,DeadZ,,,,,,
91441,0,,Fan Tas Tic,,,,,,
93838,0,,Handwriting HD,,,,,,
5864,0,"[9, 933, 3425, 4157, 4205]",Hummer Badlands,"[3772, 27378, 27553, 40470, 44178, 55192, 59341, 80382, 120268]","[14085, 14086]","[8, 11]","[14359, 14360]",[10],
9046,0,"[98, 117, 350, 413, 1026, 1148, 1158, 1448, 1494, 1541, 1556, 1557, 1607, 1791, 2493, 3535, 3782, 4004, 4134, 4248, 4272, 5279, 5316, 5327, 5378, 9554, 18035, 18036]",Chroma Squad,"[9278, 10388, 22387, 24765, 26574, 33153, 35994, 36198, 40477, 51945]","[64042, 133453, 133454]","[3, 6, 14, 48, 49, 130]","[29479, 29480, 29481, 121841, 135923, 173386]","[12, 13, 15, 16, 31, 32]","[1, 17, 27]"
1162,8,"[14, 46, 87, 296, 365, 394, 558, 939, 962, 1033, 1098, 1158, 1293, 1345, 1440, 1597, 2280, 2312, 2324, 2387, 2898, 3297, 3486, 4134, 4135, 4145, 4161, 4166, 4183, 4189, 4246, 4266, 4297, 4316, 4345, 4347, 4359, 4364, 4389, 4407, 4438, 4446, 4525, 4526, 4571, 4644, 4659, 4685, 4705, 4727, 4731, 4770, 4777, 4892, 4893, 4903, 4907, 4918, 4958, 5022, 5029, 5099, 5175, 5391, 5439, 5564, 5616, 5688, 5783, 5803, 5814, 5904, 5920, 5962, 5989, 6128, 6144, 6216, 6248, 6318, 6352, 6382, 6513, 6514, 6716, 6765, 6834, 7344, 7569, 7570, 8130, 8168, 8265, 8858, 9382, 9529, 10814, 12260, 12741, 12848, 13102, 22658, 22659]",Tomb Raider: Anniversary,"[501, 564, 836, 837, 1159, 1161, 1163, 2437, 5181, 7323]","[18445, 145928, 145929, 145930, 145931, 145932, 145933]","[5, 6, 8, 12, 14, 38, 113]","[20927, 20928, 144432, 144433, 305833, 305834, 305835, 305836, 305837, 305838, 305839, 305840, 305841, 305842, 305843, 305844, 305845, 305846]","[5, 8, 31]",[1]
130688,3,"[126, 960, 1087, 1617, 2453, 25462]",Mega Cat Studios Collection 1,"[26950, 37419, 87622, 96217, 103301, 103303, 105049, 106987, 111130, 115283]","[100675, 124411]",[309],[246030],"[25, 31]",[1]
109733,0,,LoveChoice,"[25311, 26145, 28277, 29348, 37419, 79134, 81680, 87975, 96217, 109339]","[122461, 148333]","[6, 48, 49, 130, 167, 169]","[235418, 307720, 310042, 310043, 310305, 310306]","[12, 13, 31, 32]",
112155,0,,Dragon Slayer Chronicle,,,,,,
68540,0,[4158],"Planet Crashmania 9,000,000","[68522, 79410, 79429, 79509, 79574, 79775, 80166, 80170, 80234]",,,,,
69146,0,"[78, 3171, 4679, 8269]",Wrestle Angels: Survivor,"[24493, 24959, 27209, 32510, 56135, 60693, 64902, 80120, 80213]",,,,[16],
112154,0,,You're Doomed,,,,,,
88454,0,,iTraffic Light,,,,,,
112156,0,,Monster House,,,,,,
133923,0,"[2399, 4590, 8296, 25269]",Paper Mario: The Origami King,"[55038, 55199, 81249, 96217, 101608, 103303, 105049, 106987, 113114, 115653]","[98989, 98990]",[130],[195816],"[12, 31]","[1, 17, 38]"
21700,0,"[409, 4949, 4950, 5072, 5075, 5076, 5077, 5082, 5083, 7403, 7416, 7822, 7905, 7906, 7907, 7908, 7909, 7910, 7911, 7912, 7913, 7931, 7932, 7933, 7934, 7936, 7937, 7938, 7939, 7940, 7941, 7942, 7943, 7944, 7961, 7969, 7972, 7973, 7974, 7975, 7976, 7977, 7978, 7979, 7980, 7981, 7982, 7983, 7984, 7985, 7986, 7987, 7988, 7989, 7990, 7991, 7992, 7993, 7994, 7995, 7996, 7997, 7998, 7999, 8000, 8001, 8002, 8004, 8005, 8006, 8007, 8010, 8011, 8012, 8013, 8014, 8015, 8016, 8017, 8018, 8019, 8020, 8021, 8022, 8023, 8024, 8025, 8026, 8027, 8028, 8029, 8030, 8031, 8032, 8033, 8034, 8035, 8036, 8037, 8038, 8039, 8040, 8041, 8042, 8043, 8044, 8045, 8046, 8047, 8048, 8049, 8050, 8051, 8052, 8053, 8054, 8055, 8056, 8057, 8058, 8059, 8060, 8061, 8062, 8063, 8064, 8065, 8066, 8067, 8068, 8069, 8070, 8071, 8072, 8073, 8074, 8075, 8076, 8077, 8078, 8079, 8080, 8081, 8082, 8083, 8084, 8085, 8086, 8087, 8088, 8089, 8090, 8091, 8092, 8093, 8094, 8095, 8096, 8097]",Pokédex 3D Pro,"[2288, 4559, 4560, 4561, 4564, 4566, 8353, 8592, 18099, 76863]","[84894, 84895]",[37],"[142328, 142329]",[26],
73796,0,"[603, 1027, 1405, 2105, 2875, 4746]",Kingdom of Kroz,"[18011, 20342, 24426, 25222, 25646, 28070, 55173, 55190, 56033]","[115413, 115414]",[13],[222879],"[9, 31]",[1]
99029,0,,Black Jack Story,"[28277, 37419, 55282, 75240, 75948, 87514, 87975, 96217, 106992, 111130]",,"[3, 6, 14]","[285441, 285442, 285443]","[31, 32]",
91106,0,,Xtreme Racer,,,,,,
99230,0,,Shadow of the Tomb Raider: Croft Steelbook Edition,,,"[6, 48, 49]","[151853, 151854, 151855]",,
92593,0,,Comic Kicker Euro 2000,,,,,,
98628,0,,Diamond Quest!,,,,,,
79678,0,[3782],GAMES Interactive,"[17613, 17637, 24620, 32510, 36269, 36346, 36553, 55036, 77597]",,,,[15],
58559,0,"[117, 575, 1158, 2049, 2493, 4134, 4465]",Beyond Humanity,"[17111, 17130, 19150, 26226, 32969, 55173, 55190, 56033, 58114]",,,,[8],[18]
81295,1,"[1318, 3097]",Total War: Warhammer - Wurrzag,"[25311, 34024, 36553, 56967, 95340, 107218, 113201, 118091, 119171, 120268]","[59936, 59937, 96390]","[3, 6, 14]","[135165, 135167, 135168]",[15],[1]
